State Name,County Name,NAICS Description,Establishments
Pennsylvania,Franklin,Religious,217
Pennsylvania,Greene,Amusement,5
Pennsylvania,Greene,Religious,55
Pennsylvania,Huntingdon,Amusement,10
Pennsylvania,Huntingdon,Religious,79
Pennsylvania,Indiana,Amusement,11
Pennsylvania,Indiana,Religious,123
Pennsylvania,Jefferson,Amusement,8
Pennsylvania,Jefferson,Religious,85
Pennsylvania,Juniata,Amusement,3
Pennsylvania,Juniata,Religious,53
Pennsylvania,Lackawanna,Amusement,56
Pennsylvania,Lackawanna,Religious,216
Pennsylvania,Lancaster,Amusement,107
Pennsylvania,Lancaster,Religious,748
Pennsylvania,Lawrence,Amusement,19
Pennsylvania,Lawrence,Religious,129
Pennsylvania,Lebanon,Amusement,37
Pennsylvania,Lebanon,Religious,199
Pennsylvania,Lehigh,Amusement,85
Pennsylvania,Lehigh,Religious,352
Pennsylvania,Luzerne,Amusement,65
Pennsylvania,Luzerne,Religious,310
Pennsylvania,Lycoming,Amusement,27
Pennsylvania,Lycoming,Religious,186
Pennsylvania,McKean,Amusement,9
Pennsylvania,McKean,Religious,72
Pennsylvania,Mercer,Amusement,28
Pennsylvania,Mercer,Religious,166
Pennsylvania,Mifflin,Amusement,8
Pennsylvania,Mifflin,Religious,75
Pennsylvania,Monroe,Amusement,46
Pennsylvania,Monroe,Religious,146
Pennsylvania,Montgomery,Amusement,338
Pennsylvania,Montgomery,Religious,858
Pennsylvania,Montour,Amusement,9
Pennsylvania,Montour,Religious,33
Pennsylvania,Northampton,Amusement,66
Pennsylvania,Northampton,Religious,288
Pennsylvania,Northumberland,Amusement,15
Pennsylvania,Northumberland,Religious,146
Pennsylvania,Perry,Amusement,5
Pennsylvania,Perry,Religious,71
Pennsylvania,Philadelphia,Amusement,238
Pennsylvania,Philadelphia,Religious,"1,356"
Pennsylvania,Pike,Amusement,23
Pennsylvania,Pike,Religious,64
Pennsylvania,Potter,Amusement,4
Pennsylvania,Potter,Religious,31
Pennsylvania,Schuylkill,Amusement,30
Pennsylvania,Schuylkill,Religious,191
Pennsylvania,Snyder,Amusement,12
Pennsylvania,Snyder,Religious,58
Pennsylvania,Somerset,Amusement,18
Pennsylvania,Somerset,Religious,158
Pennsylvania,Sullivan,Amusement,3
Pennsylvania,Sullivan,Religious,12
Pennsylvania,Susquehanna,Amusement,7
Pennsylvania,Susquehanna,Religious,45
Pennsylvania,Tioga,Amusement,4
Pennsylvania,Tioga,Religious,68
Pennsylvania,Union,Amusement,7
Pennsylvania,Union,Religious,66
Pennsylvania,Venango,Amusement,7
Pennsylvania,Venango,Religious,103
Pennsylvania,Warren,Amusement,8
Pennsylvania,Warren,Religious,69
Pennsylvania,Washington,Amusement,60
Pennsylvania,Washington,Religious,252
Pennsylvania,Wayne,Amusement,20
Pennsylvania,Wayne,Religious,66
Pennsylvania,Westmoreland,Amusement,109
Pennsylvania,Westmoreland,Religious,451
Pennsylvania,Wyoming,Amusement,7
Pennsylvania,Wyoming,Religious,28
Pennsylvania,York,Amusement,95
Pennsylvania,York,Religious,510
Rhode Island,Bristol,Amusement,30
Rhode Island,Bristol,Religious,45
Rhode Island,Kent,Amusement,64
Rhode Island,Kent,Religious,132
Rhode Island,Newport,Amusement,57
Rhode Island,Newport,Religious,108
Rhode Island,Providence,Amusement,165
Rhode Island,Providence,Religious,614
Rhode Island,Washington,Amusement,99
Rhode Island,Washington,Religious,142
South Carolina,Aiken,Amusement,30
South Carolina,Aiken,Religious,172
South Carolina,Anderson,Amusement,35
South Carolina,Anderson,Religious,259
South Carolina,Barnwell,Amusement,3
South Carolina,Barnwell,Religious,38
South Carolina,Beaufort,Amusement,102
South Carolina,Beaufort,Religious,170
South Carolina,Berkeley,Amusement,31
South Carolina,Berkeley,Religious,139
South Carolina,Charleston,Amusement,161
South Carolina,Charleston,Religious,479
South Carolina,Cherokee,Amusement,13
South Carolina,Cherokee,Religious,95
South Carolina,Chester,Amusement,5
South Carolina,Chester,Religious,53
South Carolina,Chesterfield,Amusement,9
South Carolina,Chesterfield,Religious,53
South Carolina,Clarendon,Amusement,6
South Carolina,Clarendon,Religious,41
South Carolina,Colleton,Amusement,8
South Carolina,Colleton,Religious,45
South Carolina,Darlington,Amusement,10
South Carolina,Darlington,Religious,93
South Carolina,Dorchester,Amusement,21
South Carolina,Dorchester,Religious,97
South Carolina,Edgefield,Amusement,3
South Carolina,Edgefield,Religious,31
South Carolina,Florence,Amusement,18
South Carolina,Florence,Religious,162
South Carolina,Georgetown,Amusement,35
South Carolina,Georgetown,Religious,106
South Carolina,Greenville,Amusement,140
South Carolina,Greenville,Religious,593
South Carolina,Greenwood,Amusement,13
South Carolina,Greenwood,Religious,97
South Carolina,Horry,Amusement,181
South Carolina,Horry,Religious,272
South Carolina,Jasper,Amusement,4
South Carolina,Jasper,Religious,27
South Carolina,Kershaw,Amusement,13
South Carolina,Kershaw,Religious,71
South Carolina,Lancaster,Amusement,17
South Carolina,Lancaster,Religious,113
South Carolina,Laurens,Amusement,10
South Carolina,Laurens,Religious,82
South Carolina,Lexington,Amusement,69
South Carolina,Lexington,Religious,313
South Carolina,Newberry,Amusement,6
South Carolina,Newberry,Religious,56
South Carolina,Oconee,Amusement,19
South Carolina,Oconee,Religious,122
South Carolina,Orangeburg,Amusement,12
South Carolina,Orangeburg,Religious,117
South Carolina,Pickens,Amusement,32
South Carolina,Pickens,Religious,145
South Carolina,Richland,Amusement,66
South Carolina,Richland,Religious,520
South Carolina,Saluda,Amusement,3
South Carolina,Saluda,Religious,22
South Carolina,Spartanburg,Amusement,58
South Carolina,Spartanburg,Religious,385
South Carolina,Sumter,Amusement,13
South Carolina,Sumter,Religious,100
South Carolina,York,Amusement,63
South Carolina,York,Religious,297
South Dakota,Beadle,Amusement,8
South Dakota,Beadle,Religious,39
South Dakota,Bon Homme,Amusement,5
South Dakota,Bon Homme,Religious,12
South Dakota,Brookings,Amusement,23
South Dakota,Brookings,Religious,53
South Dakota,Brown,Amusement,32
South Dakota,Brown,Religious,59
South Dakota,Brule,Amusement,5
South Dakota,Brule,Religious,11
South Dakota,Butte,Amusement,3
South Dakota,Butte,Religious,13
South Dakota,Charles Mix,Amusement,6
South Dakota,Charles Mix,Religious,16
South Dakota,Clark,Amusement,5
South Dakota,Clark,Religious,6
South Dakota,Codington,Amusement,20
South Dakota,Codington,Religious,43
South Dakota,Custer,Amusement,4
South Dakota,Custer,Religious,16
South Dakota,Davison,Amusement,15
South Dakota,Davison,Religious,29
South Dakota,Deuel,Amusement,3
South Dakota,Deuel,Religious,10
South Dakota,Edmunds,Amusement,3
South Dakota,Edmunds,Religious,6
South Dakota,Grant,Amusement,8
South Dakota,Grant,Religious,19
South Dakota,Gregory,Amusement,7
South Dakota,Gregory,Religious,9
South Dakota,Hand,Amusement,3
South Dakota,Hand,Religious,5
South Dakota,Hughes,Amusement,13
South Dakota,Hughes,Religious,53
South Dakota,Kingsbury,Amusement,4
South Dakota,Kingsbury,Religious,10
South Dakota,Lake,Amusement,7
South Dakota,Lake,Religious,19
South Dakota,Lawrence,Amusement,16
South Dakota,Lawrence,Religious,48
South Dakota,Lincoln,Amusement,36
South Dakota,Lincoln,Religious,65
South Dakota,Meade,Amusement,9
South Dakota,Meade,Religious,26
South Dakota,Minnehaha,Amusement,137
South Dakota,Minnehaha,Religious,254
South Dakota,Pennington,Amusement,76
South Dakota,Pennington,Religious,155
South Dakota,Spink,Amusement,5
South Dakota,Spink,Religious,12
South Dakota,Union,Amusement,14
South Dakota,Union,Religious,20
South Dakota,Walworth,Amusement,6
South Dakota,Walworth,Religious,11
South Dakota,Yankton,Amusement,13
South Dakota,Yankton,Religious,42
Tennessee,Anderson,Amusement,19
Tennessee,Anderson,Religious,116
Tennessee,Bedford,Amusement,4
Tennessee,Bedford,Religious,45
Tennessee,Benton,Amusement,3
Tennessee,Benton,Religious,21
Tennessee,Blount,Amusement,25
Tennessee,Blount,Religious,154
Tennessee,Bradley,Amusement,18
Tennessee,Bradley,Religious,143
Tennessee,Campbell,Amusement,15
Tennessee,Campbell,Religious,39
Tennessee,Carroll,Amusement,4
Tennessee,Carroll,Religious,40
Tennessee,Carter,Amusement,6
Tennessee,Carter,Religious,81
Tennessee,Cheatham,Amusement,4
Tennessee,Cheatham,Religious,34
Tennessee,Claiborne,Amusement,6
Tennessee,Claiborne,Religious,23
Tennessee,Cocke,Amusement,10
Tennessee,Cocke,Religious,38
Tennessee,Coffee,Amusement,12
Tennessee,Coffee,Religious,65
Tennessee,Cumberland,Amusement,10
Tennessee,Cumberland,Religious,71
Tennessee,Davidson,Amusement,203
Tennessee,Davidson,Religious,987
Tennessee,DeKalb,Amusement,9
Tennessee,DeKalb,Religious,17
Tennessee,Decatur,Amusement,4
Tennessee,Decatur,Religious,9
Tennessee,Dickson,Amusement,6
Tennessee,Dickson,Religious,50
Tennessee,Dyer,Amusement,9
Tennessee,Dyer,Religious,45
Tennessee,Fayette,Amusement,8
Tennessee,Fayette,Religious,41
Tennessee,Fentress,Amusement,3
Tennessee,Fentress,Religious,16
Tennessee,Franklin,Amusement,7
Tennessee,Franklin,Religious,55
Tennessee,Gibson,Amusement,11
Tennessee,Gibson,Religious,82
Tennessee,Giles,Amusement,3
Tennessee,Giles,Religious,31
Tennessee,Grainger,Amusement,3
Tennessee,Grainger,Religious,18
Tennessee,Greene,Amusement,7
Tennessee,Greene,Religious,72
Tennessee,Hamblen,Amusement,11
Tennessee,Hamblen,Religious,85
Tennessee,Hamilton,Amusement,101
Tennessee,Hamilton,Religious,504
Tennessee,Hardin,Amusement,7
Tennessee,Hardin,Religious,34
Tennessee,Hawkins,Amusement,5
Tennessee,Hawkins,Religious,49
Tennessee,Henderson,Amusement,4
Tennessee,Henderson,Religious,23
Tennessee,Henry,Amusement,13
Tennessee,Henry,Religious,49
Tennessee,Humphreys,Amusement,6
Tennessee,Humphreys,Religious,30
Tennessee,Jefferson,Amusement,10
Tennessee,Jefferson,Religious,53
Tennessee,Johnson,Amusement,4
Tennessee,Johnson,Religious,24
Tennessee,Knox,Amusement,126
Tennessee,Knox,Religious,559
Tennessee,Lawrence,Amusement,7
Tennessee,Lawrence,Religious,52
Tennessee,Lincoln,Amusement,3
Tennessee,Lincoln,Religious,28
Tennessee,Loudon,Amusement,12
Tennessee,Loudon,Religious,65
Tennessee,Madison,Amusement,25
Tennessee,Madison,Religious,143
Tennessee,Marion,Amusement,4
Tennessee,Marion,Religious,26
Tennessee,Marshall,Amusement,5
Tennessee,Marshall,Religious,28
Tennessee,Maury,Amusement,12
Tennessee,Maury,Religious,106
Tennessee,McMinn,Amusement,10
Tennessee,McMinn,Religious,80
Tennessee,Monroe,Amusement,8
Tennessee,Monroe,Religious,56
Tennessee,Montgomery,Amusement,31
Tennessee,Montgomery,Religious,129
Tennessee,Obion,Amusement,5
Tennessee,Obion,Religious,54
Tennessee,Overton,Amusement,3
Tennessee,Overton,Religious,20
Tennessee,Pickett,Amusement,4
Tennessee,Pickett,Religious,5
Tennessee,Polk,Amusement,16
Tennessee,Polk,Religious,28
Tennessee,Putnam,Amusement,18
Tennessee,Putnam,Religious,87
Tennessee,Rhea,Amusement,7
Tennessee,Rhea,Religious,36
Tennessee,Roane,Amusement,9
Tennessee,Roane,Religious,67
Tennessee,Robertson,Amusement,6
Tennessee,Robertson,Religious,74
Tennessee,Rutherford,Amusement,49
Tennessee,Rutherford,Religious,222
Tennessee,Sevier,Amusement,94
Tennessee,Sevier,Religious,117
Tennessee,Shelby,Amusement,172
Tennessee,Shelby,Religious,891
Tennessee,Sullivan,Amusement,39
Tennessee,Sullivan,Religious,207
Tennessee,Sumner,Amusement,44
Tennessee,Sumner,Religious,146
Tennessee,Tipton,Amusement,8
Tennessee,Tipton,Religious,52
Tennessee,Unicoi,Amusement,4
Tennessee,Unicoi,Religious,29
Tennessee,Union,Amusement,4
Tennessee,Union,Religious,12
Tennessee,Warren,Amusement,3
Tennessee,Warren,Religious,45
Tennessee,Washington,Amusement,29
Tennessee,Washington,Religious,167
Tennessee,Weakley,Amusement,4
Tennessee,Weakley,Religious,50
Tennessee,Williamson,Amusement,97
Tennessee,Williamson,Religious,306
Tennessee,Wilson,Amusement,31
Tennessee,Wilson,Religious,136
Texas,Anderson,Amusement,9
Texas,Anderson,Religious,58
Texas,Angelina,Amusement,13
Texas,Angelina,Religious,97
Texas,Aransas,Amusement,7
Texas,Aransas,Religious,25
Texas,Atascosa,Amusement,6
Texas,Atascosa,Religious,33
Texas,Austin,Amusement,8
Texas,Austin,Religious,33
Texas,Bandera,Amusement,5
Texas,Bandera,Religious,30
Texas,Bastrop,Amusement,19
Texas,Bastrop,Religious,63
Texas,Bee,Amusement,4
Texas,Bee,Religious,20
Texas,Bell,Amusement,71
Texas,Bell,Religious,274
Texas,Bexar,Amusement,358
Texas,Bexar,Religious,"1,123"
Texas,Bowie,Amusement,23
Texas,Bowie,Religious,113
Texas,Brazoria,Amusement,70
Texas,Brazoria,Religious,236
Texas,Brazos,Amusement,57
Texas,Brazos,Religious,175
Texas,Brewster,Amusement,4
Texas,Brewster,Religious,19
Texas,Brown,Amusement,10
Texas,Brown,Religious,66
Texas,Burleson,Amusement,4
Texas,Burleson,Religious,21
Texas,Burnet,Amusement,19
Texas,Burnet,Religious,64
Texas,Caldwell,Amusement,6
Texas,Caldwell,Religious,38
Texas,Calhoun,Amusement,5
Texas,Calhoun,Religious,25
Texas,Cameron,Amusement,51
Texas,Cameron,Religious,293
Texas,Camp,Amusement,3
Texas,Camp,Religious,15
Texas,Cass,Amusement,4
Texas,Cass,Religious,58
Texas,Chambers,Amusement,3
Texas,Chambers,Religious,25
Texas,Coleman,Amusement,4
Texas,Coleman,Religious,18
Texas,Collin,Amusement,301
Texas,Collin,Religious,563
Texas,Colorado,Amusement,11
Texas,Colorado,Religious,32
Texas,Comal,Amusement,60
Texas,Comal,Religious,132
Texas,Cooke,Amusement,9
Texas,Cooke,Religious,46
Texas,Coryell,Amusement,7
Texas,Coryell,Religious,54
Texas,Dallas,Amusement,519
Texas,Dallas,Religious,"2,044"
Texas,Denton,Amusement,210
Texas,Denton,Religious,446
Texas,Ector,Amusement,25
Texas,Ector,Religious,117
Texas,Edwards,Amusement,4
Texas,Edwards,Religious,5
Texas,El Paso,Amusement,144
Texas,El Paso,Religious,357
Texas,Ellis,Amusement,37
Texas,Ellis,Religious,155
Texas,Erath,Amusement,10
Texas,Erath,Religious,52
Texas,Fayette,Amusement,10
Texas,Fayette,Religious,52
Texas,Fort Bend,Amusement,174
Texas,Fort Bend,Religious,330
Texas,Galveston,Amusement,75
Texas,Galveston,Religious,257
Texas,Gillespie,Amusement,6
Texas,Gillespie,Religious,47
Texas,Gray,Amusement,4
Texas,Gray,Religious,36
Texas,Grayson,Amusement,30
Texas,Grayson,Religious,137
Texas,Gregg,Amusement,39
Texas,Gregg,Religious,153
Texas,Grimes,Amusement,4
Texas,Grimes,Religious,24
Texas,Guadalupe,Amusement,34
Texas,Guadalupe,Religious,87
Texas,Hale,Amusement,5
Texas,Hale,Religious,44
Texas,Hardin,Amusement,9
Texas,Hardin,Religious,67
Texas,Harris,Amusement,830
Texas,Harris,Religious,"2,566"
Texas,Harrison,Amusement,11
Texas,Harrison,Religious,70
Texas,Hays,Amusement,51
Texas,Hays,Religious,138
Texas,Henderson,Amusement,24
Texas,Henderson,Religious,95
Texas,Hidalgo,Amusement,96
Texas,Hidalgo,Religious,301
Texas,Hill,Amusement,9
Texas,Hill,Religious,36
Texas,Hockley,Amusement,3
Texas,Hockley,Religious,25
Texas,Hood,Amusement,16
Texas,Hood,Religious,71
Texas,Hopkins,Amusement,5
Texas,Hopkins,Religious,39
Texas,Howard,Amusement,4
Texas,Howard,Religious,45
Texas,Hunt,Amusement,19
Texas,Hunt,Religious,99
Texas,Hutchinson,Amusement,4
Texas,Hutchinson,Religious,36
Texas,Jasper,Amusement,4
Texas,Jasper,Religious,43
Texas,Jefferson,Amusement,40
Texas,Jefferson,Religious,288
Texas,Jim Wells,Amusement,4
Texas,Jim Wells,Religious,24
Texas,Johnson,Amusement,30
Texas,Johnson,Religious,127
Texas,Jones,Amusement,3
Texas,Jones,Religious,23
Texas,Kaufman,Amusement,21
Texas,Kaufman,Religious,90
Texas,Kendall,Amusement,17
Texas,Kendall,Religious,45
Texas,Kerr,Amusement,11
Texas,Kerr,Religious,93
Texas,Kleberg,Amusement,8
Texas,Kleberg,Religious,22
Texas,Lamar,Amusement,10
Texas,Lamar,Religious,72
Texas,Lavaca,Amusement,4
Texas,Lavaca,Religious,29
Texas,Liberty,Amusement,7
Texas,Liberty,Religious,70
Texas,Live Oak,Amusement,3
Texas,Live Oak,Religious,13
Texas,Llano,Amusement,5
Texas,Llano,Religious,26
Texas,Lubbock,Amusement,82
Texas,Lubbock,Religious,259
Texas,Mason,Amusement,3
Texas,Mason,Religious,9
Texas,Matagorda,Amusement,9
Texas,Matagorda,Religious,48
Texas,Maverick,Amusement,6
Texas,Maverick,Religious,20
Texas,McLennan,Amusement,65
Texas,McLennan,Religious,292
Texas,Medina,Amusement,5
Texas,Medina,Religious,38
Texas,Midland,Amusement,45
Texas,Midland,Religious,167
Texas,Milam,Amusement,6
Texas,Milam,Religious,30
Texas,Montague,Amusement,4
Texas,Montague,Religious,31
Texas,Montgomery,Amusement,147
Texas,Montgomery,Religious,328
Texas,Moore,Amusement,5
Texas,Moore,Religious,33
Texas,Nacogdoches,Amusement,13
Texas,Nacogdoches,Religious,65
Texas,Navarro,Amusement,12
Texas,Navarro,Religious,46
Texas,Nolan,Amusement,4
Texas,Nolan,Religious,24
Texas,Nueces,Amusement,79
Texas,Nueces,Religious,272
Texas,Orange,Amusement,13
Texas,Orange,Religious,82
Texas,Palo Pinto,Amusement,10
Texas,Palo Pinto,Religious,37
Texas,Panola,Amusement,3
Texas,Panola,Religious,27
Texas,Parker,Amusement,31
Texas,Parker,Religious,125
Texas,Polk,Amusement,8
Texas,Polk,Religious,51
Texas,Potter,Amusement,31
Texas,Potter,Religious,133
Texas,Randall,Amusement,38
Texas,Randall,Religious,111
Texas,Robertson,Amusement,3
Texas,Robertson,Religious,23
Texas,Rockwall,Amusement,40
Texas,Rockwall,Religious,80
Texas,Rusk,Amusement,6
Texas,Rusk,Religious,67
Texas,San Patricio,Amusement,13
Texas,San Patricio,Religious,53
Texas,Scurry,Amusement,3
Texas,Scurry,Religious,21
Texas,Smith,Amusement,50
Texas,Smith,Religious,300
Texas,Somervell,Amusement,3
Texas,Somervell,Religious,12
Texas,Tarrant,Amusement,427
Texas,Tarrant,Religious,"1,378"
Texas,Taylor,Amusement,39
Texas,Taylor,Religious,185
Texas,Titus,Amusement,6
Texas,Titus,Religious,34
Texas,Tom Green,Amusement,37
Texas,Tom Green,Religious,130
Texas,Travis,Amusement,422
Texas,Travis,Religious,"1,200"
Texas,Upshur,Amusement,4
Texas,Upshur,Religious,36
Texas,Uvalde,Amusement,5
Texas,Uvalde,Religious,29
Texas,Val Verde,Amusement,4
Texas,Val Verde,Religious,40
Texas,Van Zandt,Amusement,7
Texas,Van Zandt,Religious,70
Texas,Victoria,Amusement,25
Texas,Victoria,Religious,84
Texas,Walker,Amusement,12
Texas,Walker,Religious,51
Texas,Waller,Amusement,7
Texas,Waller,Religious,33
Texas,Washington,Amusement,10
Texas,Washington,Religious,53
Texas,Webb,Amusement,46
Texas,Webb,Religious,92
Texas,Wharton,Amusement,7
Texas,Wharton,Religious,63
Texas,Wichita,Amusement,23
Texas,Wichita,Religious,146
Texas,Wilbarger,Amusement,4
Texas,Wilbarger,Religious,18
Texas,Willacy,Amusement,3
Texas,Willacy,Religious,11
Texas,Williamson,Amusement,151
Texas,Williamson,Religious,335
Texas,Wilson,Amusement,6
Texas,Wilson,Religious,34
Texas,Wise,Amusement,13
Texas,Wise,Religious,75
Texas,Wood,Amusement,10
Texas,Wood,Religious,69
Utah,Box Elder,Amusement,10
Utah,Box Elder,Religious,16
Utah,Cache,Amusement,36
Utah,Cache,Religious,36
Utah,Carbon,Amusement,3
Utah,Carbon,Religious,13
Utah,Davis,Amusement,74
Utah,Davis,Religious,72
Utah,Duchesne,Amusement,3
Utah,Duchesne,Religious,7
Utah,Grand,Amusement,23
Utah,Grand,Religious,18
Utah,Iron,Amusement,19
Utah,Iron,Religious,28
Utah,Kane,Amusement,15
Utah,Kane,Religious,4
Utah,Morgan,Amusement,6
Utah,Morgan,Religious,3
Utah,Salt Lake,Amusement,258
Utah,Salt Lake,Religious,579
Utah,San Juan,Amusement,3
Utah,San Juan,Religious,4
Utah,Sevier,Amusement,4
Utah,Sevier,Religious,7
Utah,Summit,Amusement,37
Utah,Summit,Religious,52
Utah,Tooele,Amusement,11
Utah,Tooele,Religious,19
Utah,Uintah,Amusement,9
Utah,Uintah,Religious,11
Utah,Utah,Amusement,124
Utah,Utah,Religious,113
Utah,Wasatch,Amusement,16
Utah,Wasatch,Religious,14
Utah,Washington,Amusement,67
Utah,Washington,Religious,49
Utah,Weber,Amusement,51
Utah,Weber,Religious,82
Vermont,Addison,Amusement,9
Vermont,Addison,Religious,51
Vermont,Bennington,Amusement,22
Vermont,Bennington,Religious,57
Vermont,Caledonia,Amusement,13
Vermont,Caledonia,Religious,44
Vermont,Chittenden,Amusement,77
Vermont,Chittenden,Religious,237
Vermont,Franklin,Amusement,8
Vermont,Franklin,Religious,42
Vermont,Grand Isle,Amusement,5
Vermont,Grand Isle,Religious,10
Vermont,Lamoille,Amusement,17
Vermont,Lamoille,Religious,35
Vermont,Orange,Amusement,8
Vermont,Orange,Religious,38
Vermont,Orleans,Amusement,10
Vermont,Orleans,Religious,36
Vermont,Rutland,Amusement,27
Vermont,Rutland,Religious,78
Vermont,Washington,Amusement,28
Vermont,Washington,Religious,173
Vermont,Windham,Amusement,18
Vermont,Windham,Religious,72
Vermont,Windsor,Amusement,17
Vermont,Windsor,Religious,91
Virginia,Accomack,Amusement,11
Virginia,Accomack,Religious,48
Virginia,Albemarle,Amusement,40
Virginia,Albemarle,Religious,127
Virginia,Alexandria city,Amusement,55
Virginia,Alexandria city,Religious,385
Virginia,Alleghany,Amusement,3
Virginia,Alleghany,Religious,30
Virginia,Amherst,Amusement,4
Virginia,Amherst,Religious,46
Virginia,Appomattox,Amusement,3
Virginia,Appomattox,Religious,30
Virginia,Arlington,Amusement,83
Virginia,Arlington,Religious,429
Virginia,Augusta,Amusement,6
Virginia,Augusta,Religious,108
Virginia,Bath,Amusement,3
Virginia,Bath,Religious,10
Virginia,Bedford,Amusement,19
Virginia,Bedford,Religious,112
Virginia,Botetourt,Amusement,4
Virginia,Botetourt,Religious,61
Virginia,Bristol city,Amusement,4
Virginia,Bristol city,Religious,41
Virginia,Campbell,Amusement,10
Virginia,Campbell,Religious,69
Virginia,Caroline,Amusement,3
Virginia,Caroline,Religious,37
Virginia,Carroll,Amusement,3
Virginia,Carroll,Religious,38
Virginia,Charlotte,Amusement,3
Virginia,Charlotte,Religious,15
Virginia,Charlottesville city,Amusement,26
Virginia,Charlottesville city,Religious,130
Virginia,Chesapeake city,Amusement,42
Virginia,Chesapeake city,Religious,212
Virginia,Chesterfield,Amusement,99
Virginia,Chesterfield,Religious,276
Virginia,Clarke,Amusement,6
Virginia,Clarke,Religious,31
Virginia,Colonial Heights city,Amusement,7
Virginia,Colonial Heights city,Religious,25
Virginia,Culpeper,Amusement,14
Virginia,Culpeper,Religious,51
Virginia,Danville city,Amusement,13
Virginia,Danville city,Religious,84
Virginia,Emporia city,Amusement,3
Virginia,Emporia city,Religious,16
Virginia,Essex,Amusement,3
Virginia,Essex,Religious,14
Virginia,Fairfax,Amusement,314
Virginia,Fairfax,Religious,"1,047"
Virginia,Fairfax city,Amusement,22
Virginia,Fairfax city,Religious,66
Virginia,Falls Church city,Amusement,10
Virginia,Falls Church city,Religious,26
Virginia,Fauquier,Amusement,13
Virginia,Fauquier,Religious,103
Virginia,Floyd,Amusement,6
Virginia,Floyd,Religious,24
Virginia,Fluvanna,Amusement,3
Virginia,Fluvanna,Religious,23
Virginia,Franklin,Amusement,19
Virginia,Franklin,Religious,50
Virginia,Franklin city,Amusement,4
Virginia,Franklin city,Religious,17
Virginia,Frederick,Amusement,15
Virginia,Frederick,Religious,72
Virginia,Fredericksburg city,Amusement,10
Virginia,Fredericksburg city,Religious,56
Virginia,Gloucester,Amusement,16
Virginia,Gloucester,Religious,36
Virginia,Goochland,Amusement,12
Virginia,Goochland,Religious,36
Virginia,Grayson,Amusement,3
Virginia,Grayson,Religious,9
Virginia,Greene,Amusement,4
Virginia,Greene,Religious,11
Virginia,Halifax,Amusement,6
Virginia,Halifax,Religious,54
Virginia,Hampton city,Amusement,29
Virginia,Hampton city,Religious,122
Virginia,Hanover,Amusement,35
Virginia,Hanover,Religious,122
Virginia,Harrisonburg city,Amusement,19
Virginia,Harrisonburg city,Religious,77
Virginia,Henrico,Amusement,115
Virginia,Henrico,Religious,404
Virginia,Henry,Amusement,6
Virginia,Henry,Religious,76
Virginia,Hopewell city,Amusement,3
Virginia,Hopewell city,Religious,35
Virginia,Isle of Wight,Amusement,6
Virginia,Isle of Wight,Religious,48
Virginia,James City,Amusement,36
Virginia,James City,Religious,61
Virginia,King George,Amusement,7
Virginia,King George,Religious,25
Virginia,King William,Amusement,5
Virginia,King William,Religious,14
Virginia,Lancaster,Amusement,6
Virginia,Lancaster,Religious,30
Virginia,Loudoun,Amusement,134
Virginia,Loudoun,Religious,267
Virginia,Louisa,Amusement,5
Virginia,Louisa,Religious,34
Virginia,Lynchburg city,Amusement,26
Virginia,Lynchburg city,Religious,134
Virginia,Madison,Amusement,3
Virginia,Madison,Religious,17
Virginia,Manassas Park city,Amusement,5
Virginia,Manassas Park city,Religious,6
Virginia,Manassas city,Amusement,11
Virginia,Manassas city,Religious,47
Virginia,Martinsville city,Amusement,7
Virginia,Martinsville city,Religious,48
Virginia,Mecklenburg,Amusement,11
Virginia,Mecklenburg,Religious,43
Virginia,Middlesex,Amusement,9
Virginia,Middlesex,Religious,18
Virginia,Montgomery,Amusement,27
Virginia,Montgomery,Religious,110
Virginia,Nelson,Amusement,5
Virginia,Nelson,Religious,22
Virginia,New Kent,Amusement,9
Virginia,New Kent,Religious,25
Virginia,Newport News city,Amusement,38
Virginia,Newport News city,Religious,191
Virginia,Norfolk city,Amusement,44
Virginia,Norfolk city,Religious,291
Virginia,Northumberland,Amusement,6
Virginia,Northumberland,Religious,28
Virginia,Nottoway,Amusement,3
Virginia,Nottoway,Religious,27
Virginia,Orange,Amusement,3
Virginia,Orange,Religious,41
Virginia,Page,Amusement,4
Virginia,Page,Religious,29
Virginia,Petersburg city,Amusement,6
Virginia,Petersburg city,Religious,54
Virginia,Pittsylvania,Amusement,5
Virginia,Pittsylvania,Religious,86
Virginia,Portsmouth city,Amusement,17
Virginia,Portsmouth city,Religious,101
Virginia,Powhatan,Amusement,7
Virginia,Powhatan,Religious,27
Virginia,Prince Edward,Amusement,6
Virginia,Prince Edward,Religious,29
Virginia,Prince George,Amusement,7
Virginia,Prince George,Religious,29
Virginia,Prince William,Amusement,100
Virginia,Prince William,Religious,273
Virginia,Pulaski,Amusement,10
Virginia,Pulaski,Religious,50
Virginia,Richmond city,Amusement,50
Virginia,Richmond city,Religious,386
Virginia,Roanoke,Amusement,26
Virginia,Roanoke,Religious,104
Virginia,Roanoke city,Amusement,29
Virginia,Roanoke city,Religious,163
Virginia,Rockingham,Amusement,9
Virginia,Rockingham,Religious,112
Virginia,Salem city,Amusement,6
Virginia,Salem city,Religious,44
Virginia,Shenandoah,Amusement,4
Virginia,Shenandoah,Religious,73
Virginia,Smyth,Amusement,3
Virginia,Smyth,Religious,31
Virginia,Spotsylvania,Amusement,31
